mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,spectral_centroids,spectral_bandwidth,spectral_contrast,spectral_rolloff,meanfreq,maxfreq,minfreq,label
-456.804443359375,144.65185546875,-3.72926664352417,33.16263961791992,18.79315757751465,-20.91577911376953,13.173885345458984,21.500333786010742,4.744586944580078,2.6621201038360596,-1.6917295455932617,4.719305992126465,7.598521709442139,-2.570873260498047,-2.1038618087768555,3.2038302421569824,3.249796152114868,-2.72760272026062,-4.809488296508789,2.662160873413086,1305.674111330876,1594.1631401414745,22.74605363731006,3120.4805595930234,1305.674111330876,2401.4214267516054,300.9122092931732,1.0
-389.0299072265625,148.80850219726562,-41.44515609741211,19.367460250854492,-2.537893056869507,-23.557003021240234,19.367713928222656,-5.852550983428955,-1.6949167251586914,13.506767272949219,-14.877565383911133,-0.4818676710128784,9.096195220947266,-4.8502302169799805,1.3551753759384155,-6.406762599945068,-1.467065691947937,12.357348442077637,-4.353848934173584,-5.651164531707764,2066.8067988077382,1812.814527569376,24.54576667993528,3754.5194404069766,2066.8067988077382,4461.764525287064,1069.9336831651817,1.0
-456.5065612792969,180.26025390625,-63.429039001464844,7.624197006225586,-8.718987464904785,-32.02534103393555,21.068151473999023,-9.11598014831543,-12.635598182678223,11.543355941772461,-10.846169471740723,-1.7574563026428223,3.8078670501708984,-4.956194877624512,7.798476219177246,-2.2389047145843506,-4.946195125579834,6.266944885253906,-3.0094289779663086,-0.021528519690036774,2024.1149514928452,1684.7738951050226,21.8240825300527,3765.0118095930234,2024.1149514928452,3135.3865614366555,952.6019365689941,1.0
-444.4635009765625,135.51031494140625,6.33868932723999,-15.882364273071289,-1.7286012172698975,-11.166060447692871,-9.74734878540039,2.47387957572937,2.6517817974090576,-1.8768430948257446,-0.6838881373405457,1.1043884754180908,-2.247404098510742,-5.385495185852051,-5.476260185241699,-5.78552770614624,-2.6868033409118652,0.5368947386741638,-4.274874687194824,-7.279982566833496,1198.6450235611496,1141.0215653345192,22.278009013582732,2260.8557412790697,1198.6450235611496,3101.6560669471364,442.1114608741173,1.0
-378.3551940917969,135.40585327148438,-16.484867095947266,-9.08975601196289,-9.538985252380371,-24.622682571411133,-5.588497161865234,-9.408626556396484,-13.653964042663574,-7.560000419616699,-13.751158714294434,-7.459997653961182,-1.733900547027588,-8.944999694824219,-10.149354934692383,-12.21782398223877,-10.67601490020752,-5.802405834197998,-10.481276512145996,-8.048771858215332,1475.2597023950375,1450.322483003345,22.0050890717874,2866.165515988372,1475.2597023950375,2242.5030043468155,484.1592974830032,1.0
-390.8265686035156,185.06007385253906,2.886451244354248,-17.325204849243164,6.665674686431885,-7.707346439361572,-16.90207290649414,-9.961610794067383,-1.4396737813949585,-5.381819725036621,-9.610454559326172,-0.6982519030570984,-2.600938558578491,-11.872204780578613,-10.852258682250977,-11.274782180786133,-11.240861892700195,-10.318087577819824,-13.517605781555176,-8.543426513671875,972.7351608340233,1035.2634165131335,24.05858239322625,1576.1037427325582,972.7351608340233,1493.755903237646,581.8862328563523,1.0
-479.1683044433594,158.5365447998047,5.986982822418213,10.412127494812012,14.056923866271973,-20.135778427124023,-14.957942962646484,9.631025314331055,10.321333885192871,-9.314573287963867,-8.186822891235352,1.3253237009048462,-13.788935661315918,-15.647006034851074,-6.562669277191162,-12.258484840393066,-4.841465473175049,-0.8231664299964905,-14.810646057128906,-13.698249816894531,1147.0255034193551,1247.1217528821442,24.763049483338477,2277.0939316860463,1147.0255034193551,2093.8593211084394,367.6419926354839,1.0
-614.4796752929688,164.48760986328125,1.5046638250350952,-0.5096442699432373,0.3138618469238281,-11.966105461120605,2.036652088165283,-4.780527114868164,-6.157369613647461,0.1831502467393875,-9.017720222473145,-8.077229499816895,-6.741892337799072,-9.493803977966309,-5.490400791168213,-10.137560844421387,-8.905577659606934,-1.4072047472000122,-9.481477737426758,-12.456215858459473,1434.9380845040046,1397.1416370332092,22.629620069706895,2815.085018382353,1434.9380845040046,4646.679642508486,426.10689708155195,1.0
-444.4184265136719,160.12791442871094,-64.4638671875,41.81240463256836,17.544265747070312,-26.37168312072754,35.846412658691406,11.909156799316406,1.279991626739502,25.002952575683594,0.42352285981178284,6.061476707458496,12.848615646362305,-2.1021180152893066,7.451071262359619,7.751847743988037,7.123902320861816,9.249248504638672,-2.1674892902374268,4.26932430267334,1794.5981045105193,1992.605946946095,24.296067483427475,4445.766715116279,1794.5981045105193,2848.9560109173444,1041.5621827945943,1.0
-420.11572265625,133.95828247070312,-15.096565246582031,-18.418004989624023,-0.3884372413158417,-18.189512252807617,-5.588152885437012,6.686705589294434,-7.6716694831848145,-7.72289514541626,0.13271375000476837,-4.777496337890625,-6.745804309844971,-3.4118199348449707,-4.913140773773193,-7.36798620223999,-5.641119956970215,-5.020313739776611,-10.496454238891602,-12.430022239685059,1552.0553481492161,1449.8582838452862,22.781209040471882,3164.4485828488373,1552.0553481492161,2287.7341686666064,621.2226414395407,1.0
-469.6797790527344,136.97537231445312,-7.603872299194336,-0.8040785193443298,7.6884846687316895,-27.191566467285156,-20.830646514892578,0.08119652420282364,-7.918202877044678,-16.14337158203125,-5.074085712432861,-3.1971726417541504,-16.615196228027344,-13.679627418518066,-8.599431991577148,-17.5393009185791,-11.336950302124023,-3.261113405227661,-12.866860389709473,-12.869362831115723,1607.2733308290196,1370.776939555486,23.18180883170463,3047.783430232558,1607.2733308290196,2414.2692657227467,453.4720339980845,1.0
-322.2870178222656,160.47007751464844,-14.707321166992188,15.822575569152832,8.892035484313965,-13.019317626953125,13.195436477661133,3.6994636058807373,2.0234789848327637,10.815749168395996,2.073631763458252,8.209834098815918,-2.3406620025634766,-14.533069610595703,3.664252758026123,3.46291184425354,-3.401623487472534,3.3261706829071045,-1.7863051891326904,-3.9213528633117676,1520.9171757286067,1653.9300316003694,21.974676716687576,3142.7143895348836,1520.9171757286067,2699.3508828053236,594.0856728296845,1.0
-441.33282470703125,171.91714477539062,-67.77376556396484,37.4764289855957,8.652135848999023,-26.81109046936035,29.245254516601562,-3.214344024658203,0.4824995994567871,16.00599479675293,-13.677879333496094,9.378426551818848,7.394480228424072,-11.86872386932373,9.19542407989502,0.09741280227899551,-2.1920223236083984,8.237834930419922,-7.007844924926758,0.8500208258628845,2304.07913950102,2045.0576928432515,21.384293504473124,4826.240007267442,2304.07913950102,2915.517324587935,1230.1614477223713,1.0
-487.5391540527344,189.42501831054688,-47.5328254699707,-7.313567161560059,18.639970779418945,-0.9940333366394043,21.22946548461914,13.725000381469727,7.338141918182373,12.016204833984375,3.355903148651123,10.985307693481445,6.787746906280518,-3.5922062397003174,6.5860209465026855,3.405104637145996,0.643390953540802,6.333627700805664,-1.1718097925186157,-0.05556856095790863,1127.516875530084,1338.8438540623704,21.395179762203416,2213.1404433139537,1127.516875530084,1627.5566845314515,600.0080512030034,1.0
-455.4888916015625,156.7784881591797,33.316192626953125,7.857397556304932,2.8586580753326416,-7.1858439445495605,-3.0290050506591797,-4.484835147857666,-5.446538925170898,-3.8334224224090576,-5.976611137390137,-3.3600144386291504,-1.1195005178451538,-0.7610622644424438,-1.5695847272872925,-6.270633697509766,-5.797891616821289,-5.092690467834473,-5.578429222106934,1.7438406944274902,1123.7187591957731,1340.6637605454482,22.11302414766161,2072.4927325581393,1123.7187591957731,1826.6914464626252,453.5000127263094,1.0
-397.6862487792969,194.9534454345703,-66.01445770263672,25.854101181030273,-1.1811022758483887,-27.55881118774414,21.705739974975586,-15.091171264648438,-4.467423915863037,5.859457969665527,-20.937108993530273,13.387927055358887,5.276064395904541,-14.25158405303955,11.938496589660645,-4.2156243324279785,-6.047708511352539,8.007625579833984,-10.049318313598633,-3.2080910205841064,2034.4005614551054,1908.3675085107345,21.820375735131034,4273.533950617284,2034.4005614551054,2536.134427487683,1171.1262383307721,1.0
-395.2214050292969,173.7821807861328,-33.13084411621094,4.532896518707275,10.756479263305664,-12.717852592468262,23.03690528869629,9.925925254821777,-6.818457126617432,14.177319526672363,4.388142108917236,-3.9496870040893555,6.272322654724121,1.851970911026001,-0.788600742816925,1.7005797624588013,1.9546780586242676,2.876873016357422,0.18393047153949738,0.012987019494175911,1506.883080593135,1593.3163807247406,21.246785015021445,3294.9482685810813,1506.883080593135,2585.5656255381377,667.0649426694787,1.0
-413.3458251953125,144.9193115234375,-19.83574676513672,-11.88665771484375,-8.104463577270508,-30.76808738708496,-8.625299453735352,-1.6596732139587402,-10.492110252380371,-7.481947422027588,-9.99208927154541,-8.535213470458984,-9.06511116027832,-14.224228858947754,-7.689450740814209,-8.308908462524414,-11.726887702941895,-3.5088069438934326,-6.935383319854736,-12.012081146240234,1744.4246887856527,1358.781383606504,23.317560759282575,3023.5510537790697,1744.4246887856527,3135.825357497782,570.0331019172706,1.0
-428.15032958984375,187.17449951171875,-26.81867027282715,14.088396072387695,-1.6216402053833008,-21.069473266601562,18.773775100708008,2.884186029434204,-1.1630418300628662,-1.365278720855713,-14.48266887664795,12.365691184997559,6.423680782318115,-12.164579391479492,9.533507347106934,2.9815258979797363,-8.309172630310059,2.0173888206481934,-3.3393049240112305,-2.0118818283081055,1456.160393532546,1542.0394509185178,22.89888330944171,2780.228015988372,1456.160393532546,3318.8699462770187,688.511465104446,1.0
-543.0318603515625,141.74868774414062,-3.504110813140869,-29.9172420501709,-1.811978816986084,-9.603601455688477,-12.331625938415527,6.605363845825195,-1.622336745262146,-22.057706832885742,-11.461078643798828,2.282848358154297,-8.731195449829102,-15.116006851196289,-7.671627044677734,-9.4921293258667,-14.584049224853516,-10.338290214538574,-8.972861289978027,-10.874870300292969,1419.1809357698344,1155.1385161365813,22.60837700086929,2409.7474563953488,1419.1809357698344,2357.8776528689873,385.02372921649777,1.0
-552.51416015625,177.4634246826172,38.03924560546875,29.40964698791504,19.746747970581055,8.556736946105957,24.442155838012695,15.16624927520752,8.325948715209961,9.183442115783691,-1.0502194166183472,6.354138374328613,12.356521606445312,3.998056650161743,4.3395609855651855,0.4644569754600525,-3.418200731277466,0.8309546709060669,-4.18962287902832,-4.940476894378662,464.1460223303793,1037.7107108027753,19.25118148069514,691.4970930232558,464.1460223303793,2108.155355235198,275.58762388338306,1.0
-473.1664123535156,127.51075744628906,4.756814479827881,-11.176626205444336,1.269100546836853,-0.5566014647483826,8.918425559997559,15.212810516357422,8.348442077636719,-2.8100781440734863,-6.80773401260376,-4.569490909576416,-9.842884063720703,-8.244474411010742,1.2321804761886597,-5.76116418838501,-8.966952323913574,0.10453541576862335,-6.02728271484375,-9.150591850280762,1317.2083173057797,1377.404260933303,21.540103758643788,2506.1773255813955,1317.2083173057797,1828.5574053238208,459.93840476459064,1.0
-468.67242431640625,147.52963256835938,-12.436375617980957,-3.854570150375366,13.447591781616211,-2.6489944458007812,3.4359989166259766,-1.353971242904663,-8.741340637207031,-3.0153496265411377,-0.1282854527235031,3.2711758613586426,-1.1616711616516113,-4.91892147064209,4.033414363861084,2.4937870502471924,-1.33822762966156,4.522611141204834,0.9961993098258972,-2.250107526779175,1469.282966177365,1613.6789812996724,20.67009707908488,3137.218386627907,1469.282966177365,2606.7608937043474,638.4115640488628,1.0
-291.6497802734375,206.8139190673828,-36.12177658081055,20.979124069213867,8.944436073303223,-17.77638816833496,22.646394729614258,5.407934665679932,10.806150436401367,14.738866806030273,-20.511396408081055,-4.085986137390137,4.5399041175842285,-9.35158920288086,4.373610019683838,-0.9324795603752136,-5.324878215789795,4.6615447998046875,-0.6871030330657959,4.323319911956787,1291.5038943027812,1533.928249820238,20.476875537038456,2687.7952398255816,1291.5038943027812,1635.1116965006584,765.5914767392344,1.0
-323.6067199707031,170.40524291992188,-3.57000732421875,-19.26506805419922,-17.670574188232422,-17.900680541992188,6.082815170288086,-0.5157097578048706,-1.6598461866378784,10.038006782531738,-2.506821632385254,-5.695082187652588,-1.833343267440796,-8.37980842590332,-1.9155572652816772,5.238503932952881,5.838942050933838,8.557662010192871,0.42660027742385864,-3.6538045406341553,1301.303643683262,1261.5416245984095,21.536980245444397,2161.178234011628,1301.303643683262,1870.3360850674103,804.0770256795499,1.0
-519.9425048828125,154.5470733642578,10.85802173614502,-7.6067070960998535,-3.159754514694214,-18.99615478515625,-9.518800735473633,-1.4335418939590454,-6.226807594299316,-2.2885496616363525,-0.24592386186122894,-2.929497480392456,0.20231316983699799,1.5029146671295166,-5.846248149871826,-9.597774505615234,-1.4703370332717896,1.6373220682144165,-5.786836624145508,-5.154245376586914,1391.1987175438705,1134.693773606212,22.015192401269466,2445.7347972972975,1391.1987175438705,3842.5183942371195,440.7068033419273,1.0
-598.2615966796875,144.83233642578125,25.31863021850586,-21.411792755126953,-8.644423484802246,-3.592076539993286,-9.563436508178711,-5.626145362854004,-1.017882227897644,-3.6952946186065674,-4.680712699890137,-4.66532039642334,-7.767232894897461,-8.007157325744629,-6.0915446281433105,-7.87883996963501,-9.830607414245605,-8.593271255493164,-6.515619277954102,-3.8838577270507812,1099.1224697776954,1137.0943075142116,21.75797704662353,1866.3926235465117,1099.1224697776954,1453.1511924018794,470.5495245938824,1.0
-281.33416748046875,169.0137939453125,-15.666302680969238,-2.8679027557373047,5.993320465087891,-14.888138771057129,13.884235382080078,19.833091735839844,2.402076244354248,2.9986066818237305,-1.2061773538589478,-5.646509170532227,-1.5321012735366821,-0.36777523159980774,-1.7318153381347656,-2.3466415405273438,0.7426413893699646,0.1542990803718567,-4.740232944488525,-0.4705817401409149,1180.3001663524578,1197.5750227549584,22.134108514814248,2006.5406976744187,1180.3001663524578,2028.7705752193049,556.8036292333584,1.0
-296.2187805175781,131.37786865234375,13.650455474853516,-9.967336654663086,-11.503741264343262,-15.311112403869629,0.06163859739899635,13.641911506652832,16.619915008544922,7.220935821533203,-3.266439199447632,1.5345914363861084,4.806685447692871,1.726094365119934,4.1327996253967285,6.530953407287598,5.566464424133301,2.3147716522216797,1.0387297868728638,3.907665729522705,872.4552608973272,833.0555122727293,22.29281451848599,1558.616460755814,872.4552608973272,1581.5459868754826,501.0557605376145,1.0
-544.6083374023438,111.2522964477539,2.244152545928955,-7.682046890258789,1.2546985149383545,-17.7651309967041,-12.49626350402832,6.1920294761657715,0.628941535949707,-9.750455856323242,-6.2882561683654785,-1.7385833263397217,-4.79881477355957,-9.143990516662598,-7.953599452972412,-5.4673285484313965,-6.150312900543213,-3.898030996322632,-0.48272037506103516,-4.755147933959961,1419.8055966637062,1348.1085512701934,22.784530813624997,2747.7516351744184,1419.8055966637062,3235.71455425135,390.8288775206905,1.0
-385.69683837890625,134.98562622070312,-3.4220235347747803,1.9896819591522217,-2.9236955642700195,-12.66218090057373,4.691009521484375,-11.80128002166748,-10.532185554504395,10.955475807189941,-3.209942102432251,-8.174738883972168,-0.23194321990013123,-8.196578979492188,-6.238481044769287,-4.508980751037598,-8.615653991699219,0.42088645696640015,1.3986570835113525,-6.228540420532227,1651.8704699566238,1672.169003464756,24.098356175858967,3505.7444852941176,1651.8704699566238,2461.0346013892963,725.0836333044501,1.0
-268.4766540527344,151.4547119140625,-20.66531753540039,15.063326835632324,6.416995048522949,-11.574567794799805,19.209457397460938,3.8390438556671143,-3.2576966285705566,4.58573055267334,-3.7594895362854004,7.325534820556641,5.621096134185791,-3.7952215671539307,4.671883583068848,-1.2112641334533691,-0.6048961877822876,6.366426467895508,-4.297917366027832,-1.0963555574417114,1621.934270783249,1780.2238995653697,20.53565178615493,3650.345203488372,1621.934270783249,2241.1392527635358,696.3034724211446,1.0
-274.7445983886719,176.2046661376953,-9.461634635925293,1.5068994760513306,-10.190807342529297,-13.843788146972656,10.731407165527344,-11.298294067382812,-1.1338025331497192,12.965320587158203,-6.408300399780273,2.9039547443389893,-0.9952470064163208,-13.810795783996582,-1.180748462677002,-9.292533874511719,-10.066948890686035,5.077823162078857,-3.6754534244537354,-4.266299724578857,1276.8312561998366,1501.7495979187725,24.043971093188546,2202.1484375,1276.8312561998366,1970.7737741160997,665.2286969780855,1.0
-434.7516174316406,151.64024353027344,20.402666091918945,6.982941150665283,2.746394634246826,-5.495970249176025,2.6427252292633057,-7.242084980010986,-9.049175262451172,0.8193107843399048,-2.8171379566192627,-5.774851322174072,-5.70125675201416,-6.961397647857666,-5.03809928894043,-1.1784694194793701,3.500391721725464,1.4402337074279785,-3.754014730453491,-3.005721092224121,1146.8976024909052,1343.2940052950055,22.5254213500532,2132.1993095930234,1146.8976024909052,2293.6826418000746,468.43383491096614,1.0
-412.1946105957031,112.36975860595703,-31.73019790649414,-8.068525314331055,-5.899109840393066,-25.558252334594727,0.9375346302986145,2.960920572280884,-11.560212135314941,-12.011523246765137,-9.555375099182129,-0.5196101665496826,-1.8234330415725708,-6.915279388427734,-1.7975099086761475,-5.182573318481445,-6.12388277053833,-3.6426916122436523,-10.502588272094727,-7.564650058746338,1944.1508240799533,1561.528794218447,23.023511689377916,3604.3786337209303,1944.1508240799533,6742.490040765408,471.63722542956543,1.0
-683.5896606445312,79.38739776611328,7.794459342956543,0.3886638879776001,-2.112532138824463,-11.667943000793457,-3.658357620239258,3.266082286834717,7.420851707458496,7.310196399688721,-5.112551689147949,-6.030291557312012,-0.47149690985679626,-11.367819786071777,-14.652984619140625,-3.224926471710205,-1.5015465021133423,-3.535885810852051,-2.408202648162842,-4.898501396179199,2272.7576848265167,1698.1425727394972,20.653525935525593,4042.5599563953488,2272.7576848265167,3347.7332544905635,427.9988244515232,1.0
-484.19586181640625,158.39984130859375,-10.343755722045898,1.1154364347457886,-13.946531295776367,-27.232030868530273,2.609614372253418,-5.914971351623535,-8.299518585205078,-3.4282801151275635,-12.313864707946777,-3.653233766555786,-5.634836196899414,-10.391609191894531,-3.3384618759155273,-11.847750663757324,-9.93227767944336,-3.1770479679107666,-14.00155258178711,-11.328862190246582,1529.933252732063,1480.7064006618552,23.342973725214293,2902.1393531976746,1529.933252732063,2396.8017584345876,445.46463511924725,1.0
-488.3778991699219,171.1446533203125,-55.13037872314453,12.366546630859375,5.029771327972412,-30.748422622680664,19.757627487182617,1.1069602966308594,-18.98259162902832,-0.20199616253376007,-13.714818000793457,-3.9794344902038574,-0.0835416242480278,-21.748435974121094,-0.5643186569213867,5.2549309730529785,-17.82444953918457,-8.955899238586426,-7.857580661773682,-18.207721710205078,1864.2713164282231,1699.9160741455376,25.20823531798131,3856.4453125,1864.2713164282231,4261.829160602106,595.5582274925353,1.0
-498.19775390625,155.53477478027344,17.882076263427734,-5.068909645080566,6.391354560852051,6.472769737243652,10.679430961608887,10.603103637695312,11.480637550354004,6.116737365722656,-2.472745895385742,4.464932918548584,6.322302341461182,0.03394511714577675,3.420494556427002,4.306314945220947,3.7002596855163574,2.9797120094299316,-7.118103981018066,-5.641225814819336,1006.5573439006143,1208.6573640542601,22.468251628616603,1828.6700581395348,1006.5573439006143,2706.389238393683,164.99022003101834,1.0
-355.2265319824219,169.2552490234375,-50.50950622558594,20.861148834228516,7.893111705780029,-17.14093017578125,28.659547805786133,-1.3128700256347656,-4.810272693634033,20.736207962036133,0.07146699726581573,3.7420833110809326,2.290539264678955,-10.724105834960938,2.302582263946533,-3.269902229309082,-0.05834713950753212,9.586941719055176,-14.803788185119629,-10.356525421142578,2020.7768913303464,1733.533517553297,22.9279595042061,3729.2877906976746,2020.7768913303464,3398.409272348957,708.9200115980829,1.0
-328.29998779296875,213.27197265625,-68.1511459350586,7.075074672698975,20.315916061401367,-20.499326705932617,17.228652954101562,4.521859169006348,-8.335067749023438,0.07705970108509064,-13.908024787902832,0.4190516769886017,3.673180103302002,-11.351232528686523,1.1610963344573975,1.1557172536849976,-5.209379196166992,-2.772054433822632,-8.130831718444824,-1.0666128396987915,1561.7593130043967,1423.418285450123,22.743514375128598,3105.491460755814,1561.7593130043967,2141.212061762679,791.8003154682007,1.0
-360.9002990722656,132.45640563964844,-34.61229705810547,0.9720290303230286,4.3852057456970215,-16.274520874023438,5.667890548706055,2.404292583465576,3.8468101024627686,7.9300007820129395,0.23858672380447388,10.309151649475098,3.5385124683380127,-5.151355266571045,7.952033519744873,1.785918951034546,-1.6610872745513916,5.852585792541504,-2.0256102085113525,0.8672562837600708,2126.440288815221,1718.7498600122713,21.635964835649485,3919.899164244186,2126.440288815221,3755.339309925754,720.0893148002029,1.0
-356.1932067871094,161.24571228027344,-56.75837707519531,-7.112957954406738,13.579242706298828,-27.060794830322266,3.7247681617736816,6.00547456741333,-13.809045791625977,6.937780857086182,5.907442569732666,-3.6179392337799072,4.990124702453613,-3.4564898014068604,-7.213964939117432,-1.1008617877960205,-6.546756744384766,-2.0981509685516357,1.4097923040390015,-8.363029479980469,1838.6578827894095,1520.080053374096,22.987997139553475,3630.359738372093,1838.6578827894095,4529.189594988532,764.6407543280944,1.0
-587.9249267578125,120.57056427001953,-29.918001174926758,39.544124603271484,-7.006214141845703,-32.20954132080078,23.922636032104492,-0.6140052080154419,1.7074525356292725,19.966886520385742,-6.672418594360352,2.5487136840820312,4.949527263641357,-4.15773344039917,9.877968788146973,-1.0040520429611206,-3.2163546085357666,8.324296951293945,-3.1618497371673584,-0.20387303829193115,2671.46807047508,1913.1363845041794,22.8728651970698,4268.3957122093025,2671.46807047508,5022.9274167162985,823.8089134904391,1.0
-343.5077209472656,183.0732421875,14.654828071594238,-8.349957466125488,-0.8767563700675964,-17.3620662689209,-15.283368110656738,-6.086789131164551,-7.6942877769470215,-17.584787368774414,-11.861956596374512,3.8669183254241943,-8.820209503173828,-22.20398712158203,-9.756998062133789,-5.6301703453063965,-10.545656204223633,-9.736916542053223,-9.93140697479248,-8.892915725708008,969.6054900417446,979.593855760116,25.260008881155155,1596.8386627906978,969.6054900417446,1979.5242400746326,423.69738956967626,1.0
